timestamp=0.002244,B0=1
timestamp=1.510020,B2=1
timestamp=1.515505,20=1
timestamp=1.515750,2C6=1
timestamp=1.515998,B4=1
timestamp=1.516438,25=1
timestamp=1.517106,22=1
timestamp=1.517328,23=1
timestamp=1.521594,B0=1
timestamp=1.521820,B2=1
timestamp=1.523822,340=1
timestamp=1.525882,2C4=1
timestamp=1.527614,20=1
timestamp=1.527860,223=1
timestamp=1.528109,B4=1
timestamp=1.528427,25=1
timestamp=1.529213,22=1
timestamp=1.529433,23=1
timestamp=1.532041,2D0=1
timestamp=1.533715,B0=1
timestamp=1.533967,224=1
timestamp=1.534175,B2=1
timestamp=1.539663,20=1
timestamp=1.539931,B4=1
timestamp=1.540220,2C1=1
timestamp=1.540458,25=1
timestamp=1.541260,22=1
timestamp=1.541482,23=1
timestamp=1.545754,B0=1
timestamp=1.545906,320=1
timestamp=1.546114,B2=1
timestamp=1.547400,2C6=1
timestamp=1.549444,2C4=1
timestamp=1.551706,20=1
timestamp=1.551953,223=1
timestamp=1.552201,B4=1
timestamp=1.552449,25=1
timestamp=1.553301,22=1
timestamp=1.553525,23=1
timestamp=1.557781,B0=1
timestamp=1.558033,224=1
timestamp=1.558242,B2=1
timestamp=1.563631,57F=1
timestamp=1.563787,20=1
timestamp=1.564029,2D0=1
timestamp=1.564277,B4=1
timestamp=1.564516,25=1
timestamp=1.565378,22=1
timestamp=1.565598,23=1
timestamp=1.569858,B0=1
timestamp=1.570084,B2=1
timestamp=1.571970,2C1=1
timestamp=1.572194,340=1
timestamp=1.572980,2C4=1
timestamp=1.575822,20=1
timestamp=1.576068,223=1
timestamp=1.576317,B4=1
timestamp=1.576555,25=1
timestamp=1.577421,22=1
timestamp=1.577645,23=1
timestamp=1.579131,2C6=1
timestamp=1.581885,B0=1
timestamp=1.582137,224=1
timestamp=1.582345,B2=1
timestamp=1.587853,20=1
timestamp=1.588121,B4=1
timestamp=1.588470,25=1
timestamp=1.589448,22=1
timestamp=1.589668,23=1
timestamp=1.594012,B0=1
timestamp=1.594164,320=1
timestamp=1.594372,B2=1
timestamp=1.595512,2D0=1
timestamp=1.596538,2C4=1
timestamp=1.600006,20=1
timestamp=1.600252,223=1
timestamp=1.600491,25=1
timestamp=1.600739,B4=1
timestamp=1.601601,22=1
timestamp=1.601825,23=1
timestamp=1.603697,2C1=1
timestamp=1.606069,B0=1
timestamp=1.606321,224=1
timestamp=1.606529,B2=1
timestamp=1.610885,2C6=1
timestamp=1.612037,20=1
timestamp=1.612305,B4=1
timestamp=1.612543,25=1
timestamp=1.613631,22=1
timestamp=1.613855,23=1
timestamp=1.618127,B0=1
timestamp=1.618356,B2=1
timestamp=1.620081,2C4=1
timestamp=1.620306,340=1
timestamp=1.624090,20=1
timestamp=1.624336,223=1
timestamp=1.624584,B4=1
timestamp=1.624822,25=1
timestamp=1.625690,22=1
timestamp=1.625910,23=1
timestamp=1.627262,2D0=1
timestamp=1.630152,B0=1
timestamp=1.630405,224=1
timestamp=1.630613,B2=1
timestamp=1.635454,2C1=1
timestamp=1.636097,20=1
timestamp=1.636365,B4=1
timestamp=1.636603,25=1
timestamp=1.637689,22=1
timestamp=1.637913,23=1
timestamp=1.642189,B0=1
timestamp=1.642341,320=1
timestamp=1.642549,B2=1
timestamp=1.642794,2C6=1
timestamp=1.643640,2C4=1
timestamp=1.648148,20=1
timestamp=1.648394,223=1
timestamp=1.648632,25=1
timestamp=1.648880,B4=1
timestamp=1.649744,22=1
timestamp=1.649964,23=1
timestamp=1.650702,526=1
timestamp=1.654226,B0=1
timestamp=1.654479,224=1
timestamp=1.654687,B2=1
timestamp=1.658989,2D0=1
timestamp=1.659239,4C1=1
timestamp=1.660175,20=1
timestamp=1.660443,B4=1
timestamp=1.660681,25=1
timestamp=1.661773,22=1
timestamp=1.661997,23=1
timestamp=1.666261,B0=1
timestamp=1.666488,B2=1
timestamp=1.667182,2C1=1
timestamp=1.667418,2C4=1
timestamp=1.668200,340=1
timestamp=1.672226,20=1
timestamp=1.672472,223=1
timestamp=1.672720,B4=1
timestamp=1.672959,25=1
timestamp=1.673827,22=1
timestamp=1.674051,23=1
timestamp=1.674361,2C6=1
timestamp=1.678319,B0=1
timestamp=1.678571,224=1
timestamp=1.678779,B2=1
timestamp=1.684287,20=1
timestamp=1.684555,B4=1
timestamp=1.684794,25=1
timestamp=1.685877,22=1
timestamp=1.686098,23=1
timestamp=1.690386,B0=1
timestamp=1.690538,320=1
timestamp=1.690746,B2=1
timestamp=1.690982,2C4=1
timestamp=1.691220,2D0=1
timestamp=1.696358,20=1
timestamp=1.696604,223=1
timestamp=1.696853,B4=1
timestamp=1.697091,25=1
timestamp=1.697955,22=1
timestamp=1.698177,23=1
timestamp=1.698927,2C1=1
timestamp=1.702445,B0=1
timestamp=1.702697,224=1
timestamp=1.702905,B2=1
timestamp=1.706091,2C6=1
timestamp=1.708389,20=1
timestamp=1.708658,B4=1
timestamp=1.708896,25=1
timestamp=1.709982,22=1
timestamp=1.710202,23=1
timestamp=1.714273,2C4=1
timestamp=1.714488,B0=1
timestamp=1.714714,B2=1
timestamp=1.716310,340=1
timestamp=1.720464,20=1
timestamp=1.720710,223=1
timestamp=1.720948,25=1
timestamp=1.721196,B4=1
timestamp=1.722056,22=1
timestamp=1.722274,23=1
timestamp=1.722517,2D0=1
timestamp=1.726543,B0=1
timestamp=1.726795,224=1
timestamp=1.727003,B2=1
timestamp=1.730657,2C1=1
timestamp=1.732527,20=1
timestamp=1.732795,B4=1
timestamp=1.733033,25=1
timestamp=1.734117,22=1
timestamp=1.734339,23=1
timestamp=1.737837,2C4=1
timestamp=1.738081,2C6=1
timestamp=1.738629,B0=1
timestamp=1.738782,320=1
timestamp=1.738990,B2=1
timestamp=1.744602,20=1
timestamp=1.744848,223=1
timestamp=1.745096,B4=1
timestamp=1.745340,4C3=1
timestamp=1.745581,25=1
timestamp=1.746199,22=1
timestamp=1.746419,23=1
timestamp=1.750697,B0=1
timestamp=1.750949,224=1
timestamp=1.751157,B2=1
timestamp=1.754221,2D0=1
timestamp=1.756685,20=1
timestamp=1.756953,B4=1
timestamp=1.757519,25=1
timestamp=1.758275,22=1
timestamp=1.758499,23=1
timestamp=1.761373,2C4=1
timestamp=1.762409,2C1=1
timestamp=1.762774,B0=1
timestamp=1.762960,591=1
timestamp=1.763168,B2=1
timestamp=1.764440,340=1
timestamp=1.768748,20=1
timestamp=1.768994,223=1
timestamp=1.769243,B4=1
timestamp=1.769509,25=1
timestamp=1.769753,2C6=1
timestamp=1.770347,22=1
timestamp=1.770571,23=1
timestamp=1.774823,B0=1
timestamp=1.775075,224=1
timestamp=1.775283,B2=1
timestamp=1.780773,20=1
timestamp=1.781042,B4=1
timestamp=1.781524,25=1
timestamp=1.782364,22=1
timestamp=1.782588,23=1
timestamp=1.784932,2C4=1
timestamp=1.785946,2D0=1
timestamp=1.786866,B0=1
timestamp=1.787018,320=1
timestamp=1.787226,B2=1
timestamp=1.787477,3B2=1
timestamp=1.792838,20=1
timestamp=1.793085,223=1
timestamp=1.793333,B4=1
timestamp=1.793571,25=1
timestamp=1.794137,2C1=1
timestamp=1.794439,22=1
timestamp=1.794664,23=1
timestamp=1.799023,B0=1
timestamp=1.799276,224=1
timestamp=1.799484,B2=1
timestamp=1.801320,2C6=1
timestamp=1.805002,20=1
timestamp=1.805270,B4=1
timestamp=1.805554,25=1
timestamp=1.806592,22=1
timestamp=1.806816,23=1
timestamp=1.808468,2C4=1
timestamp=1.811070,B0=1
timestamp=1.811297,B2=1
timestamp=1.812553,340=1
timestamp=1.817027,20=1
timestamp=1.817273,223=1
timestamp=1.817521,B4=1
timestamp=1.817759,25=1
timestamp=1.818001,2D0=1
timestamp=1.818623,22=1
timestamp=1.818848,23=1
timestamp=1.823107,B0=1
timestamp=1.823360,224=1
timestamp=1.823568,B2=1
timestamp=1.825886,2C1=1
timestamp=1.829070,20=1
timestamp=1.829338,B4=1
timestamp=1.829576,25=1
timestamp=1.830664,22=1
timestamp=1.830890,23=1
timestamp=1.832032,2C4=1
timestamp=1.833050,2C6=1
timestamp=1.835160,B0=1
timestamp=1.835312,320=1
timestamp=1.835521,B2=1
timestamp=1.841139,20=1
timestamp=1.841385,223=1
timestamp=1.841623,25=1
timestamp=1.841871,B4=1
timestamp=1.842729,22=1
timestamp=1.842953,23=1
timestamp=1.843766,56F=1
timestamp=1.847217,B0=1
timestamp=1.847470,224=1
timestamp=1.847678,B2=1
timestamp=1.849430,2D0=1
timestamp=1.853190,20=1
timestamp=1.853458,B4=1
timestamp=1.853696,25=1
timestamp=1.854780,22=1
timestamp=1.855002,23=1
timestamp=1.855578,2C4=1
timestamp=1.857622,2C1=1
timestamp=1.859254,B0=1
timestamp=1.859481,B2=1
timestamp=1.860687,340=1
timestamp=1.864806,2C6=1
timestamp=1.865200,20=1
timestamp=1.865447,223=1
timestamp=1.865685,25=1
timestamp=1.865933,B4=1
timestamp=1.866787,22=1
timestamp=1.867009,23=1
timestamp=1.871283,B0=1
timestamp=1.871535,224=1
timestamp=1.871744,B2=1
timestamp=1.877250,20=1
timestamp=1.877518,B4=1
timestamp=1.877756,25=1
timestamp=1.878848,22=1
timestamp=1.879072,23=1
timestamp=1.879308,2C4=1
timestamp=1.881178,2D0=1
timestamp=1.883326,B0=1
timestamp=1.883478,320=1
timestamp=1.883687,B2=1
timestamp=1.886818,5D5=1
timestamp=1.889368,2C1=1
timestamp=1.889524,20=1
timestamp=1.889770,223=1
timestamp=1.890008,25=1
timestamp=1.890257,B4=1
timestamp=1.891123,22=1
timestamp=1.891345,23=1
timestamp=1.892419,4C6=1
timestamp=1.895389,B0=1
timestamp=1.895641,224=1
timestamp=1.895849,B2=1
timestamp=1.896529,2C6=1
timestamp=1.901359,20=1
timestamp=1.901627,B4=1
timestamp=1.901865,25=1
timestamp=1.902666,2C4=1
timestamp=1.902954,22=1
timestamp=1.903178,23=1
timestamp=1.907460,B0=1
timestamp=1.907686,B2=1
timestamp=1.908796,340=1
timestamp=1.912908,2D0=1
timestamp=1.913444,20=1
timestamp=1.913690,223=1
timestamp=1.913928,25=1
timestamp=1.914176,B4=1
timestamp=1.915036,22=1
timestamp=1.915260,23=1
timestamp=1.918934,5B8=1
timestamp=1.919536,B0=1
timestamp=1.919788,224=1
timestamp=1.919997,B2=1
timestamp=1.921099,2C1=1
timestamp=1.925499,20=1
timestamp=1.925767,B4=1
timestamp=1.926005,25=1
timestamp=1.926251,2C4=1
timestamp=1.927093,22=1
timestamp=1.927315,23=1
timestamp=1.928279,2C6=1
timestamp=1.931603,B0=1
timestamp=1.931756,320=1
timestamp=1.931964,B2=1
timestamp=1.937556,20=1
timestamp=1.937802,223=1
timestamp=1.938040,25=1
timestamp=1.938288,B4=1
timestamp=1.939146,22=1
timestamp=1.939370,23=1
timestamp=1.943636,B0=1
timestamp=1.943889,224=1
timestamp=1.944097,B2=1
timestamp=1.944659,2D0=1
timestamp=1.949603,20=1
timestamp=1.949839,2C4=1
timestamp=1.950087,B4=1
timestamp=1.950325,25=1
timestamp=1.951197,22=1
timestamp=1.951419,23=1
timestamp=1.952843,2C1=1
timestamp=1.955675,B0=1
timestamp=1.955902,B2=1
timestamp=1.956928,340=1
timestamp=1.960010,2C6=1
timestamp=1.961656,20=1
timestamp=1.961902,223=1
timestamp=1.962140,25=1
timestamp=1.962388,B4=1
timestamp=1.963250,22=1
timestamp=1.963474,23=1
timestamp=1.966034,52C=1
timestamp=1.967746,B0=1
timestamp=1.967998,224=1
timestamp=1.968207,B2=1
timestamp=1.970157,540=1
timestamp=1.973320,2C4=1
timestamp=1.973689,20=1
timestamp=1.973957,B4=1
timestamp=1.974625,25=1
timestamp=1.975285,22=1
timestamp=1.975505,23=1
timestamp=1.976397,2D0=1
timestamp=1.979811,B0=1
timestamp=1.979963,320=1
timestamp=1.980172,B2=1
timestamp=1.982304,423=1
timestamp=1.982474,5C8=1
timestamp=1.984572,2C1=1
timestamp=1.985764,20=1
timestamp=1.986010,223=1
timestamp=1.986258,B4=1
timestamp=1.986631,25=1
timestamp=1.986801,5D2=1
timestamp=1.987361,22=1
timestamp=1.987585,23=1
timestamp=1.989597,5F8=1
timestamp=1.991761,2C6=1
timestamp=1.991971,B0=1
timestamp=1.992223,224=1
timestamp=1.992431,B2=1
timestamp=1.996863,2C4=1
timestamp=1.997929,20=1
timestamp=1.998197,B4=1
timestamp=1.998590,25=1
timestamp=1.999520,22=1
timestamp=1.999740,23=1
timestamp=2.004060,B0=1
timestamp=2.004286,B2=1
timestamp=2.005038,340=1
timestamp=2.008142,2D0=1
timestamp=2.010014,20=1
timestamp=2.010260,223=1
timestamp=2.010508,B4=1
timestamp=2.010747,25=1
timestamp=2.011606,22=1
timestamp=2.011831,23=1
timestamp=2.016098,B0=1
timestamp=2.016351,224=1
timestamp=2.016559,B2=1
timestamp=2.016793,2C1=1
timestamp=2.020423,2C4=1
timestamp=2.022089,20=1
timestamp=2.022357,B4=1
timestamp=2.022629,25=1
timestamp=2.023489,2C6=1
timestamp=2.023735,22=1
timestamp=2.023956,23=1
timestamp=2.028196,B0=1
timestamp=2.028348,320=1
timestamp=2.028556,B2=1
timestamp=2.034138,20=1
timestamp=2.034384,223=1
timestamp=2.034632,B4=1
timestamp=2.034871,25=1
timestamp=2.035739,22=1
timestamp=2.035959,23=1
timestamp=2.037729,5D4=1
timestamp=2.039867,2D0=1
timestamp=2.040247,B0=1
timestamp=2.040499,224=1
timestamp=2.040707,B2=1
timestamp=2.043963,2C4=1
timestamp=2.046249,20=1
timestamp=2.046517,B4=1
timestamp=2.046755,25=1
timestamp=2.047847,22=1
timestamp=2.048070,23=1
timestamp=2.048304,2C1=1
timestamp=2.052394,B0=1
timestamp=2.052622,B2=1
timestamp=2.053172,340=1
timestamp=2.055238,2C6=1
timestamp=2.058380,20=1
timestamp=2.058626,223=1
timestamp=2.058864,25=1
timestamp=2.059113,B4=1
timestamp=2.059969,22=1
timestamp=2.060189,23=1
timestamp=2.064465,B0=1
timestamp=2.064717,224=1
timestamp=2.064925,B2=1
timestamp=2.065111,591=1
timestamp=2.067521,2C4=1
timestamp=2.070429,20=1
timestamp=2.070697,B4=1
timestamp=2.070936,25=1
timestamp=2.071630,2D0=1
timestamp=2.072022,22=1
timestamp=2.072240,23=1
timestamp=2.076518,B0=1
timestamp=2.076670,320=1
timestamp=2.076878,B2=1
timestamp=2.079804,2C1=1
timestamp=2.082492,20=1
timestamp=2.082738,223=1
timestamp=2.082977,25=1
timestamp=2.083225,B4=1
timestamp=2.084091,22=1
timestamp=2.084311,23=1
timestamp=2.086973,2C6=1
timestamp=2.087533,583=1
timestamp=2.088597,B0=1
timestamp=2.088849,224=1
timestamp=2.089057,B2=1
timestamp=2.089308,3B2=1
timestamp=2.091056,2C4=1
timestamp=2.094542,20=1
timestamp=2.094810,B4=1
timestamp=2.095048,25=1
timestamp=2.096132,22=1
timestamp=2.096352,23=1
timestamp=2.100624,B0=1
timestamp=2.100850,B2=1
timestamp=2.101282,340=1
timestamp=2.103344,2D0=1
timestamp=2.106578,20=1
timestamp=2.106825,223=1
timestamp=2.107073,B4=1
timestamp=2.107311,25=1
timestamp=2.108175,22=1
timestamp=2.108397,23=1
timestamp=2.111533,2C1=1
timestamp=2.112679,B0=1
timestamp=2.112931,224=1
timestamp=2.113140,B2=1
timestamp=2.114622,2C4=1
timestamp=2.118721,2C6=1
timestamp=2.118877,20=1
timestamp=2.119146,B4=1
timestamp=2.119650,25=1
timestamp=2.120478,22=1
timestamp=2.120698,23=1
timestamp=2.124758,B0=1
timestamp=2.124910,320=1
timestamp=2.125118,B2=1
timestamp=2.130724,20=1
timestamp=2.130970,223=1
timestamp=2.131219,B4=1
timestamp=2.131647,25=1
timestamp=2.132315,22=1
timestamp=2.132537,23=1
timestamp=2.135101,2D0=1
timestamp=2.136823,B0=1
timestamp=2.137075,224=1
timestamp=2.137283,B2=1
timestamp=2.138155,2C4=1
timestamp=2.142791,20=1
timestamp=2.143060,B4=1
timestamp=2.143296,2C1=1
timestamp=2.143644,25=1
timestamp=2.144390,22=1
timestamp=2.144614,23=1
timestamp=2.148876,B0=1
timestamp=2.149102,B2=1
timestamp=2.149412,340=1
timestamp=2.150350,526=1
timestamp=2.150595,2C6=1
timestamp=2.152075,5D7=1
timestamp=2.154835,20=1
timestamp=2.155081,223=1
timestamp=2.155330,B4=1
timestamp=2.155650,25=1
timestamp=2.156436,22=1
timestamp=2.156656,23=1
timestamp=2.161038,B0=1
timestamp=2.161290,224=1
timestamp=2.161498,B2=1
timestamp=2.161736,2C4=1
timestamp=2.166824,2D0=1
timestamp=2.167042,20=1
timestamp=2.167310,B4=1
timestamp=2.167647,25=1
timestamp=2.168639,22=1
timestamp=2.168863,23=1
timestamp=2.173139,B0=1
timestamp=2.173291,320=1
timestamp=2.173499,B2=1
timestamp=2.175013,2C1=1
timestamp=2.179109,20=1
timestamp=2.179355,223=1
timestamp=2.179603,B4=1
timestamp=2.179842,25=1
timestamp=2.180711,22=1
timestamp=2.180936,23=1
timestamp=2.182198,2C6=1
timestamp=2.185172,B0=1
timestamp=2.185424,224=1
timestamp=2.185632,B2=1
timestamp=2.185874,2C4=1
timestamp=2.191142,20=1
timestamp=2.191410,B4=1
timestamp=2.191662,25=1
timestamp=2.192734,22=1
timestamp=2.192956,23=1
timestamp=2.197234,B0=1
timestamp=2.197461,B2=1
timestamp=2.197685,340=1
timestamp=2.198577,2D0=1
timestamp=2.203191,20=1
timestamp=2.203437,223=1
timestamp=2.203685,B4=1
timestamp=2.203923,25=1
timestamp=2.204783,22=1
timestamp=2.205005,23=1
timestamp=2.206761,2C1=1
timestamp=2.208815,2C4=1
timestamp=2.209278,B0=1
timestamp=2.209530,224=1
timestamp=2.209738,B2=1
timestamp=2.213928,2C6=1
timestamp=2.215226,20=1
timestamp=2.215494,B4=1
timestamp=2.215732,25=1
timestamp=2.216824,22=1
timestamp=2.217044,23=1
timestamp=2.221326,B0=1
timestamp=2.221478,320=1
timestamp=2.221687,B2=1
timestamp=2.227314,20=1
timestamp=2.227561,223=1
timestamp=2.227809,B4=1
timestamp=2.228047,25=1
timestamp=2.228907,22=1
timestamp=2.229129,23=1
timestamp=2.230305,2D0=1
timestamp=2.232351,2C4=1
timestamp=2.233409,B0=1
timestamp=2.233662,224=1
timestamp=2.233870,B2=1
timestamp=2.238495,2C1=1
timestamp=2.239362,20=1
timestamp=2.239630,B4=1
timestamp=2.239868,25=1
timestamp=2.240962,22=1
timestamp=2.241186,23=1
timestamp=2.245426,B0=1
timestamp=2.245682,2C6=1
timestamp=2.245890,B2=1
timestamp=2.246114,340=1
timestamp=2.251388,20=1
timestamp=2.251634,223=1
timestamp=2.251873,25=1
timestamp=2.252121,B4=1
timestamp=2.252991,22=1
timestamp=2.253213,23=1
timestamp=2.255915,2C4=1
timestamp=2.257455,B0=1
timestamp=2.257707,224=1
timestamp=2.257915,B2=1
timestamp=2.262059,2D0=1
timestamp=2.263401,20=1
timestamp=2.263669,B4=1
timestamp=2.263907,25=1
timestamp=2.264706,56F=1
timestamp=2.264992,22=1
timestamp=2.265214,23=1
timestamp=2.269490,B0=1
timestamp=2.269642,320=1
timestamp=2.269850,B2=1
timestamp=2.270244,2C1=1
timestamp=2.275458,20=1
